,loan_data_targets_test,predicted_prob_being_good_borrower,y_hat_test
6396,1,0.9598391747085208,1
6397,1,0.8456772993979103,0
6398,1,0.8502980062236309,0
6399,1,0.8777064854643324,0
6400,1,0.8162889454774577,0
6401,1,0.9466042646295005,1
6402,1,0.825587482352499,0
6403,1,0.9379395458733176,1
6404,0,0.6446888511218828,0
6405,1,0.8416300897161438,0
6406,1,0.9408426874716554,1
6407,1,0.9345775386074491,1
6408,1,0.9495829814050237,1
6409,1,0.9785162995436893,1
6410,1,0.9600834996162029,1
6411,1,0.968818788728485,1
6412,1,0.6747961661977833,0
6413,1,0.9413360130601213,1
6414,1,0.9748634494927633,1
6415,1,0.9754232086609748,1
6416,1,0.8155943116828039,0
6417,1,0.8788905223869774,0
6418,1,0.8717689034081506,0
6419,1,0.8600208011431634,0
6420,1,0.8178091610786598,0
6421,1,0.9537356732853051,1
6422,1,0.975542937072916,1
6423,1,0.8099493009586896,0
6424,1,0.9442195369894898,1
6425,1,0.9402400388954667,1
6426,1,0.9390140272266057,1
6427,1,0.829740769538707,0
6428,1,0.7761989406412678,0
6429,1,0.9699134229232073,1
6430,1,0.9411987357241336,1
6431,1,0.8378248963802948,0
6432,1,0.9243606755418206,1
6433,1,0.8861856085154151,0
6434,1,0.8612926899379499,0
6435,1,0.926240126310407,1
6436,1,0.9094720093807941,1
6437,1,0.8663005053827881,0
6438,1,0.9317752423927078,1
6439,0,0.7887240084076047,0
6440,0,0.7667780790612846,0
6441,1,0.8072742585121737,0
6442,0,0.9124833749408827,1
6443,1,0.9024648011097696,1
6444,0,0.974274881425551,1
6445,1,0.8630901408180641,0
6446,0,0.9291168444841197,1
6447,1,0.9795232684536241,1
6448,1,0.9725851473227503,1
6449,1,0.8555122875452158,0
6450,1,0.8088564538135746,0
6451,1,0.9186913922855345,1
6452,1,0.7611776435942162,0
6453,1,0.9590877877213784,1
6454,1,0.9790690623194039,1
6455,0,0.7572074020097045,0
6456,1,0.6820426186845777,0
6457,1,0.8731083727180355,0
6458,1,0.8340008143098436,0
6459,1,0.9411157541572028,1
6460,1,0.8972311705348182,0
6461,0,0.7698714905273651,0
6462,1,0.9673711234769826,1
6463,1,0.8995619031513048,0
6464,1,0.9173011875061139,1
6465,1,0.9850231318164704,1
6466,1,0.9142040628774705,1
6467,1,0.8831015565017176,0
6468,1,0.9716473283177015,1
6469,1,0.9694747589535845,1
6470,1,0.9075157157289784,1
6471,1,0.816836578838445,0
6472,1,0.931456158441539,1
6473,0,0.7352528836154865,0
6474,1,0.8265203288396675,0
6475,1,0.8538134291055791,0
6476,1,0.9120205207397747,1
6477,1,0.8649878349746241,0
6478,1,0.7768268528793991,0
6479,1,0.8581016531870996,0
6480,1,0.9683051228199095,1
6481,1,0.9250613819670425,1
6482,1,0.9751465369833079,1
6483,1,0.6835811436830463,0
6484,1,0.9710250918114801,1
6485,1,0.9251372040438917,1
6486,0,0.8162752422392435,0
6487,0,0.8181365111819405,0
6488,1,0.972531261604835,1
6489,1,0.9654331243662866,1
6490,0,0.9327764047632581,1
6491,1,0.9155214717363968,1
6492,1,0.9790858888104056,1
6493,1,0.9252295789678142,1
6494,0,0.809025535335989,0
6495,1,0.9320952756629003,1
6496,1,0.9695196282746051,1
6497,0,0.8436954873024337,0
6498,1,0.8909299891450366,0
6499,1,0.9059620001045341,1
6500,0,0.8887953583239415,0
6501,1,0.8388631593512548,0
6502,1,0.8627710464632413,0
6503,1,0.8617556217224762,0
6504,1,0.9136458531095787,1
6505,1,0.9366807181302838,1
6506,1,0.9239426381814855,1
6507,1,0.8892319718504365,0
6508,1,0.9158485637490893,1
6509,1,0.9105653363842188,1
6510,1,0.7807839444452511,0
6511,1,0.9839347092815052,1
6512,1,0.9509854197750695,1
6513,1,0.8623806518656841,0
6514,1,0.9067073834547595,1
6515,1,0.8171536520710759,0
6516,1,0.9036931100985794,1
6517,1,0.9529030679624564,1
6518,1,0.9351745837232561,1
6519,1,0.9804393440318775,1
6520,1,0.8987629282143648,0
6521,1,0.6745856190380395,0
6522,0,0.8630056211619852,0
6523,1,0.9428538473884037,1
6524,1,0.8672450836079088,0
6525,1,0.6415877139349978,0
6526,0,0.9173707637891083,1
6527,1,0.9709367791130555,1
6528,1,0.9217188051555996,1
6529,1,0.8220604402102977,0
6530,1,0.9055779753469746,1
6531,0,0.8987774413867193,0
6532,1,0.9262994276474417,1
6533,1,0.9317309115438317,1
6534,1,0.8207192235496472,0
6535,1,0.9087096446476419,1
6536,1,0.8644764788771631,0
6537,1,0.861252126012448,0
6538,1,0.7966401974434646,0
6539,1,0.9129086749133494,1
6540,1,0.8413849762912147,0
6541,1,0.9138243917112393,1
6542,1,0.969263069698443,1
6543,1,0.8561530230716045,0
6544,1,0.8983771572974103,0
6545,1,0.9065581759841025,1
6546,1,0.9506860764396919,1
6547,1,0.9320775018000003,1
6548,0,0.8814226002332317,0
6549,1,0.9347074359984289,1
6550,1,0.9018285575477617,1
6551,1,0.9515350465088157,1
6552,1,0.8065075865776865,0
6553,1,0.953491471919155,1
6554,1,0.9796281684104449,1
6555,1,0.9798718587333431,1
6556,1,0.9597652053747078,1
6557,1,0.8798396032590763,0
6558,1,0.955709895850747,1
6559,1,0.9400977540832709,1
6560,1,0.9375919155455782,1
6561,1,0.8355317077635681,0
6562,1,0.9284594817516522,1
6563,1,0.9015095004273,1
6564,1,0.9692054174384288,1
6565,1,0.8363969468866891,0
6566,1,0.9238359658385678,1
6567,1,0.924990566564114,1
6568,1,0.9704631194499751,1
6569,1,0.9327098774825069,1
6570,1,0.8700333384523493,0
6571,1,0.7880857284411272,0
6572,1,0.8418800073734517,0
6573,1,0.9180463026199133,1
6574,1,0.9358067828819703,1
6575,1,0.8621007121283012,0
6576,1,0.9581833025948401,1
6577,0,0.8991364112392805,0
6578,1,0.9248965754036294,1
6579,1,0.9113769551246118,1
6580,1,0.9763860105607314,1
6581,1,0.9213176839330958,1
6582,1,0.9039023965535922,1
6583,1,0.9279548351208787,1
6584,1,0.9158331959299277,1
6585,1,0.886531109126749,0
6586,1,0.9375643270475849,1
6587,1,0.8881888901700551,0
6588,1,0.8202368763011614,0
6589,0,0.9294884142319445,1
6590,0,0.8194358268997747,0
6591,1,0.9614640677374503,1
6592,1,0.8504402051244314,0
6593,1,0.9572936279725994,1
6594,1,0.8299761222546168,0
6595,0,0.9074010936875212,1
6596,1,0.9685047677526127,1
6597,1,0.837121279147883,0
6598,1,0.890931043275646,0
6599,1,0.7621276376120302,0
6600,1,0.9165501179480806,1
6601,1,0.8488695743130049,0
6602,1,0.9363594737085519,1
6603,1,0.9349439953120255,1
6604,1,0.8062931805730962,0
6605,0,0.8289664012900982,0
6606,1,0.8807910578863617,0
6607,1,0.964235979177614,1
6608,1,0.9615139616015258,1
6609,1,0.9070879471204696,1
6610,1,0.9276554792181904,1
6611,1,0.8203689120637616,0
6612,1,0.8229630206149127,0
6613,1,0.9259385405374542,1
6614,1,0.9704522447949093,1
6615,1,0.9523439905751779,1
6616,0,0.9212615750955191,1
6617,1,0.8643316023092402,0
6618,1,0.9375125584164246,1
6619,1,0.8795119043412182,0
6620,1,0.8357301011162476,0
6621,1,0.8444554200745541,0
6622,1,0.8910064971625501,0
6623,1,0.9260820903371068,1
6624,1,0.8777865294118998,0
6625,0,0.7383620719315692,0
6626,1,0.9631013066442414,1
6627,1,0.9281257115281565,1
6628,1,0.8778724223995743,0
6629,1,0.901115425334604,1
6630,1,0.9202836015791466,1
6631,1,0.9379373182443501,1
6632,1,0.8554862285044521,0
6633,1,0.8941262118802716,0
6634,1,0.8253059903548725,0
6635,1,0.9042372041607982,1
6636,1,0.8601780186824235,0
6637,1,0.9252415677399116,1
6638,1,0.9205943911668751,1
6639,1,0.8979426743631213,0
6640,1,0.97130560904833,1
6641,1,0.8993947200178711,0
6642,0,0.954912709136146,1
6643,1,0.8263610883330573,0
6644,1,0.9663912017431243,1
6645,1,0.842414059177831,0
6646,1,0.9429594226659731,1
6647,1,0.7401635947060454,0
6648,1,0.8876730230811494,0
6649,1,0.9578542966737694,1
6650,1,0.8465437752709757,0
6651,1,0.8884482088376664,0
6652,0,0.8553745968880552,0
6653,1,0.8865835141478455,0
6654,1,0.8505593048877201,0
6655,1,0.8767547711181551,0
6656,0,0.6596020495517928,0
6657,0,0.8292241069007035,0
6658,1,0.8806717443517004,0
6659,1,0.8679609856845202,0
6660,1,0.8569109214034674,0
6661,1,0.9233524649164658,1
6662,1,0.9385678624005431,1
6663,1,0.9784277788750445,1
6664,1,0.839152822386223,0
6665,1,0.8658808054508619,0
6666,1,0.9568313717932657,1
6667,1,0.9690420737450643,1
6668,1,0.9625401833367508,1
6669,1,0.9291632283280992,1
6670,1,0.9705257746943196,1
6671,1,0.8910937107250378,0
6672,1,0.8892302564878671,0
6673,1,0.9051162408137854,1
6674,1,0.9292652230364322,1
6675,1,0.9598783158911866,1
6676,1,0.8429802540890284,0
6677,1,0.913993957389736,1
6678,1,0.9484596336510495,1
6679,1,0.887483453122308,0
6680,1,0.8981751067626457,0
6681,1,0.9230264390534031,1
6682,1,0.9225990145793155,1
6683,1,0.9781010375177813,1
6684,1,0.8713836035572203,0
6685,1,0.9508202115898865,1
6686,1,0.943222666411908,1
6687,1,0.8818698867309013,0
6688,1,0.9119525977417701,1
6689,1,0.9742848439536314,1
6690,1,0.9102975447507411,1
6691,1,0.964416450601099,1
6692,1,0.9054656706420802,1
6693,1,0.8699894217033329,0
6694,1,0.9656782743389536,1
6695,1,0.9817059509409604,1
6696,1,0.9224235729623236,1
6697,1,0.9254630927148138,1
6698,1,0.8694931405547291,0
6699,1,0.9130485547990427,1
6700,1,0.8654594066329092,0
6701,0,0.8867844866309131,0
6702,1,0.9376284670311327,1
6703,0,0.7748226624717582,0
6704,1,0.9646145006771509,1
6705,1,0.9263240957040062,1
6706,1,0.9464216260160917,1
6707,0,0.6661773701758328,0
6708,1,0.9597436505745195,1
6709,0,0.9371548923498826,1
6710,1,0.9014124419362621,1
6711,1,0.8464263039961819,0
6712,1,0.9656071665116941,1
6713,1,0.9348170150798272,1
6714,1,0.9162524791402787,1
6715,0,0.9093120989775663,1
6716,1,0.7755472624977329,0
6717,1,0.8818041110699814,0
6718,1,0.9140979501153697,1
6719,1,0.9521614655180802,1
6720,1,0.9158771052347128,1
6721,1,0.8710035343959054,0
6722,1,0.9205881389773379,1
6723,1,0.9471323108357128,1
6724,0,0.6613794753545207,0
6725,1,0.7160813443491998,0
6726,1,0.8804608494275938,0
6727,1,0.8021805066038611,0
6728,1,0.8779728813574021,0
6729,1,0.932817491913814,1
6730,1,0.7141290459818732,0
6731,1,0.8656864467023093,0
6732,1,0.9574167303352678,1
6733,1,0.9258911366237066,1
6734,0,0.8610311981136174,0
6735,0,0.978905476285819,1
6736,1,0.897422362446162,0
6737,1,0.8583055798850912,0
6738,1,0.9296325405191925,1
6739,1,0.8944769594356045,0
6740,1,0.954968590122173,1
6741,1,0.8009578118692403,0
6742,1,0.8441253006704806,0
6743,1,0.860774323744293,0
6744,1,0.8636146783825224,0
6745,1,0.975530690560815,1
6746,1,0.981349498594925,1
6747,1,0.8578556489762977,0
6748,1,0.9362616286819126,1
6749,1,0.9317118955032149,1
6750,1,0.7783234513595759,0
6751,1,0.864702939577851,0
6752,1,0.9085113395823567,1
6753,1,0.8926633193365172,0
6754,1,0.846409627575012,0
6755,0,0.8378594516459816,0
6756,1,0.9497762407989468,1
6757,1,0.8731543759990746,0
6758,0,0.9534220963768418,1
6759,1,0.8895321180076937,0
6760,1,0.9776940259322472,1
6761,0,0.7920088319426926,0
6762,0,0.909829682285058,1
6763,1,0.9347914244294204,1
6764,1,0.853362819128784,0
6765,0,0.8543604560672727,0
6766,1,0.9698443525997166,1
6767,0,0.8307232878253259,0
6768,1,0.9452519305756403,1
6769,1,0.9033979000888819,1
6770,1,0.9220841919154437,1
6771,1,0.8841285330683493,0
6772,1,0.9730908251917663,1
6773,1,0.9421002366434156,1
6774,1,0.9535375009563805,1
6775,1,0.8919639199494228,0
6776,1,0.8162087530451855,0
6777,1,0.9769991040470898,1
6778,1,0.9529474315657688,1
6779,1,0.9011133274104826,1
6780,1,0.961943570730042,1
6781,1,0.9541638555213712,1
6782,1,0.9867942103301393,1
6783,1,0.9647401670963117,1
6784,1,0.9716777703566815,1
6785,1,0.8039095507358776,0
6786,1,0.9176014893026623,1
6787,1,0.877268222792081,0
6788,1,0.9594221113228156,1
6789,1,0.9287831192160102,1
6790,1,0.7091983955465855,0
6791,1,0.9333472171481902,1
6792,1,0.9780851577902268,1
6793,1,0.9093471114216113,1
6794,1,0.9489157601797394,1
6795,1,0.8807669134194521,0
6796,1,0.8015351175179731,0
6797,1,0.8374665285124844,0
6798,1,0.9417374207052579,1
6799,1,0.8546860330496394,0
6800,1,0.9818183009510805,1
6801,1,0.9715708339366362,1
6802,1,0.9358907942127618,1
6803,1,0.8723893506670226,0
6804,1,0.9412441339550695,1
6805,1,0.9619065839691556,1
6806,1,0.8742411868001909,0
6807,1,0.91987190399291,1
6808,1,0.9482593566328866,1
6809,1,0.7501219564221218,0
6810,1,0.8996085361233501,0
6811,1,0.915463150026443,1
6812,1,0.8451897976740153,0
6813,1,0.873404984806113,0
6814,1,0.9236242775341529,1
6815,1,0.8371022710483823,0
6816,1,0.8749459228537266,0
6817,1,0.8420046280252477,0
6818,0,0.8980264218055403,0
6819,1,0.8484042543251336,0
6820,1,0.9138036219088923,1
6821,1,0.8145598830094869,0
6822,1,0.9676649152205326,1
6823,1,0.9426476899002066,1
6824,1,0.8400028394401405,0
6825,1,0.9646243015873136,1
6826,1,0.9637682168109377,1
6827,0,0.7811178481227457,0
6828,0,0.81213194232041,0
6829,1,0.9400001982265881,1
6830,1,0.7989997697600607,0
6831,1,0.7781467291604678,0
6832,1,0.7273609768272976,0
6833,1,0.9160413085260392,1
6834,1,0.9135822978849517,1
6835,1,0.8805132855258998,0
6836,1,0.9456392949733698,1
6837,0,0.8140337874671414,0
6838,1,0.9495848687957003,1
6839,1,0.9321537451928141,1
6840,1,0.9317664407262581,1
6841,1,0.9513181463362244,1
6842,1,0.8168028924271249,0
6843,1,0.865291323565755,0
6844,1,0.8981578264113166,0
6845,1,0.9449986957656178,1
6846,1,0.9837692407857233,1
6847,1,0.9318004377679889,1
6848,1,0.9014693220380701,1
6849,1,0.8545619495337883,0
6850,1,0.9448849140567783,1
6851,0,0.8583345737261097,0
6852,1,0.9486344088084918,1
6853,1,0.9225242151642205,1
6854,1,0.9645904269226537,1
6855,1,0.8414452394293923,0
6856,1,0.9224636401714118,1
6857,1,0.8761723375768204,0
6858,1,0.7754122615845991,0
6859,1,0.9697895968907992,1
6860,1,0.820663218424103,0
6861,1,0.9065626097329902,1
6862,1,0.9341361567020164,1
6863,1,0.9607315669598717,1
6864,1,0.889694504521442,0
6865,1,0.8814558128091472,0
6866,1,0.7108186817690001,0
6867,1,0.8935411206147356,0
6868,1,0.8216748146535789,0
6869,1,0.9534104054164945,1
6870,1,0.8138189045199381,0
6871,1,0.9697709187865564,1
6872,1,0.975085456128658,1
6873,1,0.987150222672346,1
6874,1,0.9637492174849354,1
6875,1,0.8723887878619159,0
6876,1,0.8682429418154844,0
6877,1,0.9017721639111149,1
6878,0,0.9199554249658424,1
6879,1,0.7930895999926824,0
6880,1,0.9427834712495589,1
6881,1,0.864579803835243,0
6882,0,0.8806382702717895,0
6883,1,0.9511717827788899,1
6884,1,0.9466824429276841,1
6885,0,0.6534187066729614,0
6886,1,0.7519772609682206,0
6887,0,0.8075260672034517,0
6888,1,0.9433442865552949,1
6889,1,0.6796826172790922,0
6890,1,0.8755118337589336,0
6891,1,0.9703356945582007,1
6892,1,0.8330869023665674,0
6893,1,0.9512825149624561,1
6894,1,0.8813303569804314,0
6895,1,0.9364817912512482,1
6896,1,0.8460590033533009,0
6897,1,0.9797479436012139,1
6898,1,0.9296172558659892,1
6899,1,0.9196201811314714,1
6900,1,0.9014332143819509,1
6901,1,0.9518770793493666,1
6902,1,0.9361273463281127,1
6903,1,0.949102315435662,1
6904,1,0.9175497583685491,1
6905,1,0.9589365671561886,1
6906,1,0.6739081614043413,0
6907,1,0.9372914716072303,1
6908,1,0.8519323472355866,0
6909,1,0.8757266022854645,0
6910,1,0.9522936317060514,1
6911,1,0.9182972042546027,1
6912,1,0.8814328351631908,0
6913,1,0.962551217327847,1
6914,1,0.9286750970137038,1
6915,1,0.9275745126733624,1
6916,1,0.8235114648643251,0
6917,1,0.8692817974895714,0
6918,1,0.8756119876633344,0
6919,0,0.8294431237981686,0
6920,1,0.8832419704377952,0
6921,1,0.9275885018961861,1
6922,1,0.7875116476275735,0
6923,1,0.8635719345068922,0
6924,1,0.902076547623204,1
6925,0,0.9222510854589216,1
6926,1,0.9796289143119102,1
6927,1,0.9584861236617689,1
6928,1,0.8557259485069235,0
6929,1,0.8490422358327182,0
6930,1,0.9790601593927548,1
6931,1,0.9699450250213959,1
6932,1,0.7899824148730669,0
6933,1,0.9029537374457742,1
6934,1,0.9478301078691593,1
6935,1,0.9666327645272507,1
6936,1,0.9870649972352844,1
6937,1,0.7944368113079722,0
6938,1,0.8884592732574934,0
6939,1,0.8575645833728209,0
6940,1,0.8909252855883465,0
6941,0,0.8399268698994594,0
6942,1,0.9305777280162492,1
6943,1,0.9762294604105818,1
6944,0,0.861548484548495,0
6945,1,0.7619786624733477,0
6946,1,0.9579105773681569,1
6947,1,0.8958251646508284,0
6948,1,0.9483397044886932,1
6949,1,0.8649558485935473,0
6950,0,0.9246155363859805,1
6951,1,0.9088720193655854,1
6952,1,0.9419597631234983,1
6953,1,0.8836247336416864,0
6954,1,0.7972385881283599,0
6955,1,0.7956100118427951,0
6956,1,0.6814224117591943,0
6957,1,0.9296178548731391,1
6958,1,0.8214524728367643,0
6959,0,0.8866746077226831,0
6960,1,0.8390240957936808,0
6961,1,0.8899502377241202,0
6962,1,0.9704218419006939,1
6963,1,0.8526054562083717,0
6964,1,0.947064074666533,1
6965,1,0.8742407647450771,0
6966,1,0.9254281306399378,1
6967,1,0.9280068950421339,1
6968,1,0.8247177809496038,0
6969,0,0.8873571227508387,0
6970,1,0.8431086060266553,0
6971,1,0.7674596838780707,0
6972,0,0.8386201573396941,0
6973,0,0.6877335461146281,0
6974,1,0.887494422897043,0
6975,1,0.9730295349134701,1
6976,1,0.870611361758221,0
6977,1,0.8756033247584084,0
6978,1,0.8904529458093633,0
6979,1,0.9193286393473044,1
6980,1,0.9195083535825866,1
6981,1,0.9418968129205302,1
6982,1,0.9431649677494027,1
6983,1,0.7907859110242109,0
6984,0,0.8606341268207678,0
6985,1,0.8211225093050586,0
6986,1,0.9401176185743683,1
6987,0,0.7738633375407965,0
6988,0,0.8282425700969805,0
6989,1,0.8125945291473119,0
6990,1,0.9824193248746601,1
6991,1,0.8441616591845477,0
6992,1,0.8877860341214882,0
6993,0,0.8774599488104823,0
6994,1,0.9471023520699116,1
6995,1,0.9193565122391151,1
6996,1,0.9832878815315601,1
6997,1,0.9720616311285925,1
6998,1,0.9478117601842984,1
6999,1,0.9438021320873602,1
7000,1,0.9411509229617288,1
7001,1,0.826240577837769,0
7002,1,0.8268285788320658,0
7003,1,0.9228271146729008,1
7004,1,0.9676714114454947,1
7005,1,0.8775602507396774,0
7006,1,0.9051229718418532,1
7007,1,0.8668688906570421,0
7008,0,0.7968663844376562,0
7009,1,0.9647014832247899,1
7010,1,0.8701607537969668,0
7011,0,0.8232772494184339,0
7012,1,0.9076975044040455,1
7013,1,0.8938073371359404,0
7014,1,0.8325676848822197,0
7015,1,0.864192532767819,0
7016,1,0.9720945115989144,1
7017,1,0.8966261308742272,0
7018,1,0.861368416465117,0
7019,1,0.9283811404018678,1
7020,1,0.962141069005373,1
7021,1,0.9788716067762391,1
7022,1,0.9250069422741332,1
7023,1,0.8212167581951684,0
7024,0,0.8599187588395955,0
7025,1,0.8439560526310735,0
7026,1,0.8430444512557368,0
7027,0,0.9400251409061692,1
7028,1,0.9184193560863516,1
7029,1,0.9164080584848298,1
7030,1,0.7308073511025319,0
7031,1,0.9234570208399843,1
7032,1,0.9129205425513405,1
7033,1,0.9738158667365666,1
7034,0,0.9153676254375512,1
7035,1,0.9493745881897474,1
7036,1,0.8333285582068737,0
7037,1,0.7948218291849695,0
7038,1,0.9361191765998844,1
7039,1,0.9014542844490083,1
7040,1,0.9657906306038032,1
7041,1,0.9090522518107254,1
7042,1,0.9097151615337341,1
7043,1,0.9136219186481758,1
7044,1,0.9442439767072046,1
7045,1,0.865735899018217,0
7046,1,0.8179789937982697,0
7047,1,0.9580794629408751,1
7048,1,0.8694256369947911,0
7049,1,0.9713029548340617,1
7050,1,0.9500977857153036,1
7051,0,0.8960619784859161,0
7052,1,0.8049326772177363,0
7053,1,0.9597995521224514,1
7054,1,0.9036158503596148,1
7055,1,0.8699693806428535,0
7056,1,0.9336363970405214,1
7057,1,0.9672237673879366,1
7058,1,0.9529723751336836,1
7059,1,0.7716112200055629,0
7060,1,0.9137357429471303,1
7061,1,0.9273131079634329,1
7062,1,0.9416948729206962,1
7063,1,0.6929072026766646,0
7064,0,0.9549414129809306,1
7065,1,0.8442253367248238,0
7066,1,0.8783033956674774,0
7067,1,0.9103302761997657,1
7068,1,0.8300961908632354,0
7069,1,0.9796563074020518,1
7070,0,0.8245353543376467,0
7071,1,0.8954840140588052,0
7072,1,0.8564476340081882,0
7073,0,0.7011952982230573,0
7074,1,0.9352131101606704,1
7075,1,0.9282630328214213,1
7076,0,0.906655129248292,1
7077,1,0.8490077016228396,0
7078,1,0.9629581277535021,1
7079,1,0.8165918516543035,0
7080,0,0.7762213270803653,0
7081,1,0.9109140189584671,1
7082,1,0.8452240190538197,0
7083,1,0.9653813896539357,1
7084,1,0.9505411375117613,1
7085,1,0.7848123568291149,0
7086,1,0.9302831463290095,1
7087,1,0.928315408257972,1
7088,1,0.9597891848637073,1
7089,0,0.7488715139255561,0
7090,1,0.8520582658810457,0
7091,1,0.9150896282246005,1
7092,1,0.6076670349376286,0
7093,0,0.7610173454517014,0
7094,1,0.8978091572268242,0
7095,1,0.9227881170616105,1
7096,1,0.8984791947986709,0
7097,1,0.8228654442035936,0
7098,1,0.7655421859342674,0
7099,1,0.8801392265040919,0
7100,1,0.9444267881555293,1
7101,1,0.9725409283998893,1
7102,1,0.9383736718212865,1
7103,1,0.9550890386227802,1
7104,1,0.8695621159666881,0
7105,1,0.9352332174558109,1
7106,0,0.9728166797207888,1
7107,1,0.8649570850178993,0
7108,1,0.9013916439520392,1
7109,1,0.9631591886745138,1
7110,1,0.9165741333019112,1
7111,1,0.9676345138146472,1
7112,1,0.9242934259601886,1
7113,1,0.9683581007898037,1
7114,1,0.7344749769626131,0
7115,1,0.9219887471369805,1
7116,1,0.8589535282392387,0
7117,1,0.9029745275008972,1
7118,1,0.8223638833554955,0
7119,1,0.8195597620000721,0
7120,1,0.9800105590935594,1
7121,0,0.868125746255065,0
7122,0,0.8331939181669362,0
7123,1,0.9425837324313933,1
7124,1,0.9043725417852636,1
7125,1,0.9263833647401782,1
7126,1,0.9491971503190538,1
7127,1,0.9127272447494169,1
7128,1,0.9688563576820948,1
7129,0,0.8482230788691544,0
7130,1,0.8266837293495501,0
7131,1,0.9231541144533747,1
7132,1,0.8714564752114237,0
7133,0,0.672963809356103,0
7134,1,0.8489891329392434,0
7135,1,0.9094863543517555,1
7136,1,0.8798097021893316,0
7137,1,0.9364829410559007,1
7138,1,0.9122596344020599,1
7139,0,0.7655240247213461,0
7140,1,0.843265735165589,0
7141,1,0.9300041707854942,1
7142,1,0.9199916219954819,1
7143,1,0.8385014426582761,0
7144,1,0.7052662665724053,0
7145,0,0.7406505668089508,0
7146,1,0.9143047701115601,1
7147,1,0.9131540589587127,1
7148,1,0.7962922543281812,0
7149,1,0.9574035835915095,1
7150,0,0.9033472919385874,1
7151,1,0.9257865635865647,1
7152,1,0.9166860946187582,1
7153,0,0.8146905450898636,0
7154,1,0.9550658940352141,1
7155,1,0.9014777759983996,1
7156,1,0.8096717253050847,0
7157,1,0.6996543717471706,0
7158,1,0.9697290641269756,1
7159,1,0.9597115133358578,1
7160,1,0.8558012032457393,0
7161,1,0.9401588284355548,1
7162,1,0.9184225966698751,1
7163,1,0.8213367266246856,0
7164,1,0.9885200063073785,1
7165,1,0.8492154030817781,0
7166,1,0.938116159785222,1
7167,0,0.9300818268878149,1
7168,0,0.8728520545209912,0
7169,1,0.9742294089099185,1
7170,1,0.8694003555481572,0
7171,1,0.8591349986262907,0
7172,1,0.8993370968468418,0
7173,1,0.9378670458764978,1
7174,1,0.9285637760806688,1
7175,1,0.7412376673372622,0
7176,1,0.8713353631461742,0
7177,1,0.9107869866809906,1
7178,1,0.9618381562981194,1
7179,1,0.9104879086511182,1
7180,1,0.8688888732893647,0
7181,1,0.8881905017894028,0
7182,1,0.8286288644587507,0
7183,0,0.8995901457366222,0
7184,1,0.8922414198255484,0
7185,1,0.9493836954809877,1
7186,1,0.7066250848947219,0
7187,1,0.846751144187018,0
7188,0,0.8838782906193379,0
7189,1,0.8974600078483981,0
7190,1,0.9720530880065245,1
7191,1,0.7311334504703003,0
7192,1,0.9015195370046628,1
7193,1,0.9672636910940854,1
7194,1,0.932582705577024,1
7195,1,0.9483723644224868,1
7196,1,0.9747817338319231,1
7197,1,0.9111687114592045,1
7198,1,0.9000635717470639,1
7199,1,0.9169439168839624,1
7200,1,0.8112763025889442,0
7201,0,0.9164950693584497,1
7202,0,0.8839238971258426,0
7203,1,0.9680002330093476,1
7204,1,0.9697272846933297,1
7205,1,0.8923430485797489,0
7206,1,0.9623556923938354,1
7207,1,0.9187992895357462,1
7208,1,0.9341779456071067,1
7209,1,0.8327766207007018,0
7210,1,0.9402094990016275,1
7211,1,0.8974344217811042,0
7212,1,0.7483979601976184,0
7213,1,0.8955725190570392,0
7214,1,0.9060583305112427,1
7215,1,0.7763419871588856,0
7216,1,0.9613691339129036,1
7217,1,0.9619383512551494,1
7218,1,0.9009187094887778,1
7219,1,0.7553132048534069,0
7220,1,0.746138835970793,0
7221,1,0.9545601206124196,1
7222,1,0.9453249337774473,1
7223,1,0.9272830951423452,1
7224,1,0.9358177792105546,1
7225,1,0.8672337449061551,0
7226,1,0.9414566398969442,1
7227,1,0.9345409557203619,1
7228,1,0.8914562263959496,0
7229,1,0.7478625287858417,0
7230,1,0.8554907153050658,0
7231,1,0.9144972341493193,1
7232,1,0.8682569340014313,0
7233,0,0.8392772419081623,0
7234,1,0.9673031885048718,1
7235,1,0.9048469232794893,1
7236,1,0.9393576740541607,1
7237,1,0.9080864292036257,1
7238,1,0.804918209600704,0
7239,1,0.9666154425222232,1
7240,1,0.9587574687964415,1
7241,1,0.9430407403831476,1
7242,1,0.9781065652202234,1
7243,1,0.7404840918673463,0
7244,1,0.9319569881743857,1
7245,1,0.9419699477369753,1
7246,1,0.894893639454315,0
7247,0,0.8174230767540339,0
7248,1,0.8797262047705744,0
7249,0,0.772401579343672,0
7250,1,0.9235229204857518,1
7251,1,0.9726191228595761,1
7252,1,0.8637095780987362,0
7253,1,0.7233410167960198,0
7254,0,0.6752227807110539,0
7255,1,0.8966678743548038,0
7256,1,0.9187135117564653,1
7257,1,0.8568241219735981,0
7258,1,0.8034902158765352,0
7259,1,0.8996357485720016,0
7260,1,0.9095228039289183,1
7261,1,0.9502233386913076,1
7262,1,0.9227134293851365,1
7263,1,0.9500511264340257,1
7264,1,0.9434863584440555,1
7265,1,0.9142150632969605,1
7266,1,0.8948538448870891,0
7267,1,0.8312140168927106,0
7268,1,0.973682845388718,1
7269,0,0.9437743213573548,1
7270,1,0.9373333916912394,1
7271,1,0.9040968829590916,1
7272,1,0.9485443259612798,1
